TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_bin,AccountBalance_bin,Target
21.15,Debit,Columbus,Branch,70.0,Retired,180.0,1.0,3466.74,Very Low,MediumLow,0
218.37,Debit,Houston,ATM,62.0,Doctor,112.0,1.0,9942.24,Low,High,2
590.01,Debit,San Jose,Online,29.0,Doctor,140.0,1.0,9791.74,High,High,3
697.82,Debit,New York,Online,44.0,Engineer,153.0,1.0,6824.0,High,MediumHigh,1
302.76,Debit,Sacramento,ATM,38.0,Engineer,88.0,1.0,8583.39,Medium,High,3
148.0,Debit,Tucson,Branch,20.0,Student,35.0,1.0,1488.65,Low,Low,3
22.26,Debit,San Antonio,Branch,19.0,Student,56.0,1.0,5583.88,Very Low,MediumHigh,3
0.86,Debit,Colorado Springs,ATM,25.0,Student,139.0,1.0,1357.22,Very Low,Low,0
757.1,Debit,Atlanta,Branch,65.0,Doctor,203.0,1.0,10553.23,High,High,0
38.81,Debit,Virginia Beach,Online,25.0,Student,145.0,1.0,1619.6,Very Low,MediumLow,3
76.51,Debit,Mesa,Online,49.0,Engineer,120.0,1.0,9475.4,Very Low,High,1
32.46,Debit,Charlotte,Online,31.0,Doctor,10.0,1.0,8656.18,Very Low,High,0
899.2850000000002,Debit,San Jose,Branch,62.0,Doctor,158.0,1.0,207.74,High,Low,3
20.64,Debit,Charlotte,Branch,22.0,Student,59.00000000000001,1.0,949.38,Very Low,Low,0
662.11,Debit,Atlanta,Branch,23.0,Student,219.0,1.0,1996.38,High,MediumLow,0
288.77,Debit,Los Angeles,,55.0,Engineer,110.0,1.0,8836.51,Medium,High,2
35.05,Debit,Boston,Branch,30.0,Doctor,105.0,1.0,14330.47,Very Low,High,0
214.73,Debit,Los Angeles,ATM,46.0,Doctor,26.0,1.0,5368.42,Low,MediumHigh,2
25.38,Debit,Louisville,Branch,57.0,Engineer,66.0,1.0,8616.05,Very Low,High,2
617.66,Debit,Memphis,ATM,41.0,Engineer,40.0,1.0,5906.58,High,MediumHigh,1
446.39,Debit,Houston,ATM,63.0,Retired,77.0,1.0,7863.6,Medium,High,2
377.92,Debit,Raleigh,Branch,33.0,Engineer,204.0,1.0,2254.71,Medium,MediumLow,3
11.04,Debit,Phoenix,Online,30.0,Engineer,43.0,1.0,6983.04,Very Low,MediumHigh,1
275.46,Debit,Fort Worth,ATM,36.0,Doctor,67.0,1.0,9697.75,Low,High,2
179.76,Debit,Philadelphia,Online,78.0,Retired,81.0,1.0,5909.52,Low,MediumHigh,1
32.34,Debit,Kansas City,Branch,44.0,Doctor,45.0,1.0,7847.619999999999,Very Low,High,2
273.92,Debit,Portland,Branch,79.0,Retired,109.0,1.0,4543.56,Low,MediumLow,1
375.45,Debit,Fort Worth,Branch,19.0,Student,32.0,1.0,1307.23,Medium,Low,2
388.98,Debit,Fresno,ATM,23.0,Student,155.0,1.0,1819.91,Medium,MediumLow,2
492.84,Debit,Indianapolis,ATM,25.0,Student,37.99999999999999,1.0,577.67,High,Low,2
148.85,Debit,Mesa,ATM,57.0,Doctor,25.000000000000004,1.0,7802.360000000001,Low,High,1
211.36,Debit,Philadelphia,Branch,62.0,Retired,47.0,1.0,2596.61,Low,MediumLow,1
391.66,Debit,,Branch,50.0,Engineer,103.0,1.0,2406.31,Medium,MediumLow,3
185.99,Debit,Fresno,Branch,41.0,Engineer,53.00000000000001,1.0,402.45,Low,Low,2
322.48,Debit,Jacksonville,ATM,27.0,Student,57.0,1.0,1238.43,Medium,Low,2
20.27,Debit,Miami,Branch,18.0,Student,22.0,1.0,796.3499999999999,Very Low,Low,1
280.61,Debit,Mesa,ATM,47.0,Engineer,129.0,1.0,7888.76,Low,High,1
199.02,Debit,Houston,ATM,61.0,Retired,269.0,1.0,4658.89,Low,MediumLow,2
104.23,Debit,Louisville,Online,63.0,Retired,107.99999999999999,1.0,5009.29,Low,MediumHigh,2
353.59,Debit,New York,Branch,52.0,Retired,109.0,1.0,1822.34,Medium,MediumLow,1
55.86,Debit,Seattle,Online,39.0,Engineer,68.00000000000001,1.0,5346.46,Very Low,MediumHigh,3
10.77,Debit,Indianapolis,ATM,31.0,Doctor,178.0,1.0,10704.95,Very Low,High,2
95.55,Debit,Louisville,Branch,33.0,Engineer,51.00000000000001,1.0,2434.74,Very Low,MediumLow,2
477.07,Debit,Columbus,Online,27.0,Engineer,278.0,1.0,6568.07,Medium,MediumHigh,0
9.1,Debit,,Online,52.0,Retired,63.0,1.0,2791.45,Very Low,MediumLow,3
21.41,Debit,Louisville,Online,57.0,Doctor,99.0,1.0,658.91,Very Low,Low,2
278.28,Debit,Jacksonville,Branch,28.0,Student,26.0,1.0,1346.88,Low,Low,2
388.1,Debit,Los Angeles,Online,73.0,Retired,40.0,1.0,3022.12,Medium,MediumLow,2
215.39,Debit,Detroit,ATM,27.0,Student,215.99999999999997,1.0,1582.55,Low,MediumLow,2
194.37,Debit,Milwaukee,ATM,66.0,Doctor,161.0,1.0,14395.88,Low,High,1
37.7,Debit,Miami,ATM,20.0,Student,109.0,1.0,1741.1,Very Low,MediumLow,1
19.59,Debit,Charlotte,Branch,64.0,Retired,122.0,1.0,1061.69,Very Low,Low,0
81.35,Debit,Houston,Online,41.0,Engineer,103.0,1.0,7192.45,Very Low,MediumHigh,2
314.54,Debit,Virginia Beach,Branch,58.0,Engineer,228.0,1.0,9923.45,Medium,High,3
466.64,Debit,Las Vegas,ATM,58.0,Doctor,11.0,1.0,10915.11,Medium,High,2
397.01,Debit,Los Angeles,ATM,22.0,Student,100.00000000000001,1.0,719.52,Medium,Low,2
472.48,Debit,New York,Branch,55.0,Engineer,87.0,1.0,7128.82,Medium,MediumHigh,1
67.15,Debit,Indianapolis,Online,59.0,Doctor,14.0,1.0,9028.49,Very Low,High,2
102.67,Debit,Albuquerque,Branch,79.0,Retired,119.0,1.0,4656.94,Low,MediumLow,0
460.09,Debit,Fresno,Online,35.0,Doctor,146.0,1.0,6990.64,Medium,MediumHigh,2
453.49,Debit,Seattle,Branch,66.0,Doctor,147.0,1.0,6366.43,Medium,MediumHigh,3
267.17,Debit,Seattle,ATM,26.0,Student,170.0,1.0,1382.62,Low,Low,3
111.26,Debit,Boston,ATM,66.0,Doctor,43.0,1.0,14350.11,Low,High,0
121.17000000000002,Debit,Phoenix,ATM,68.0,Doctor,158.0,1.0,12990.77,Low,High,1
213.28,Debit,Mesa,Branch,51.0,Retired,94.0,1.0,4835.91,Low,MediumHigh,1
187.88,Debit,Nashville,ATM,60.0,Engineer,180.0,1.0,2154.58,Low,MediumLow,1
471.88,Debit,San Jose,Online,34.0,Doctor,141.0,1.0,14833.34,Medium,High,3
83.79,Debit,Nashville,ATM,57.0,Engineer,47.0,1.0,5061.3,Very Low,MediumHigh,1
212.14,Debit,Austin,Branch,72.0,Retired,105.0,1.0,7225.06,Low,MediumHigh,0
99.16,Debit,San Francisco,Online,79.0,Retired,202.0,1.0,2607.58,Low,MediumLow,3
839.33,Debit,Louisville,Branch,60.0,Doctor,86.0,1.0,11538.97,High,High,2
29.91,Debit,Philadelphia,Online,76.0,Retired,43.0,1.0,2834.84,Very Low,MediumLow,1
4.24,Debit,San Diego,Online,38.0,Engineer,37.99999999999999,1.0,7822.729999999999,Very Low,High,3
50.29,Debit,Raleigh,Online,58.0,Doctor,64.0,1.0,7604.9,Very Low,MediumHigh,3
135.85,Debit,Fresno,Online,57.0,Retired,269.0,1.0,1480.39,Low,Low,2
368.53,Debit,Raleigh,Branch,68.0,Doctor,34.0,1.0,13696.31,Medium,High,3
17.95,Debit,Sacramento,Branch,64.0,Doctor,135.0,1.0,12344.9,Very Low,High,3
127.8,Debit,Virginia Beach,Branch,31.0,Engineer,47.0,1.0,8630.99,Low,High,3
16.73,Debit,Houston,Online,45.0,Engineer,48.0,1.0,2202.62,Very Low,MediumLow,2
317.12,Debit,Fort Worth,Branch,44.0,Doctor,80.0,1.0,14409.74,Medium,High,2
476.63,Debit,Charlotte,ATM,79.0,Retired,115.0,1.0,4894.25,Medium,MediumHigh,0
156.58,Debit,Portland,Branch,24.0,Student,160.0,1.0,8981.61,Low,High,1
55.12,Debit,Houston,Online,34.0,Engineer,261.0,1.0,3791.99,Very Low,MediumLow,2
15.74,Debit,Denver,Branch,27.0,Student,37.99999999999999,1.0,690.16,Very Low,Low,0
353.68,Debit,Las Vegas,,70.0,Retired,145.0,1.0,6777.12,Medium,MediumHigh,2
297.15,Debit,Phoenix,Online,76.0,Retired,178.0,1.0,5449.37,Medium,MediumHigh,1
647.85,Debit,Omaha,Branch,36.0,Doctor,121.0,1.0,13779.97,High,High,1
75.04,Debit,El Paso,ATM,49.0,Engineer,178.0,1.0,9648.6,Very Low,High,2
273.92,Debit,Virginia Beach,Online,28.0,Student,35.0,1.0,1029.15,Low,Low,3
215.8,Debit,Jacksonville,Branch,51.0,Retired,66.0,1.0,3656.62,Low,MediumLow,2
899.2850000000002,Debit,Louisville,ATM,41.0,Engineer,247.99999999999997,1.0,6710.51,High,MediumHigh,2
420.6,Debit,Louisville,Branch,26.0,Student,55.0,1.0,1778.75,Medium,MediumLow,2
688.36,Debit,Memphis,Branch,23.0,Student,22.0,1.0,5191.13,High,MediumHigh,1
285.18,Debit,Sacramento,Branch,55.0,Doctor,150.0,1.0,14847.97,Low,High,3
213.55,Debit,Boston,ATM,63.0,Doctor,15.0,1.0,5238.37,Low,MediumHigh,0
463.11,Debit,Las Vegas,Branch,51.0,Doctor,159.0,1.0,10238.82,Medium,High,2
150.03,Debit,Columbus,ATM,73.0,,176.0,1.0,7491.42,Low,MediumHigh,0
211.36,Debit,Fresno,Branch,51.0,Retired,131.0,1.0,2116.36,Low,MediumLow,2
309.56,Debit,Charlotte,Online,58.0,Doctor,147.0,1.0,972.04,Medium,Low,0
377.08,Debit,Mesa,Branch,26.0,Student,71.0,1.0,6430.86,Medium,MediumHigh,1
77.25,Debit,Virginia Beach,Branch,68.0,Doctor,157.0,1.0,14077.97,Very Low,High,3
146.92,Debit,Portland,ATM,64.0,Retired,272.0,1.0,3990.6,Low,MediumLow,1
126.6,Debit,San Antonio,Branch,22.0,Student,146.0,1.0,961.6499999999999,Low,Low,3
101.34,Debit,Boston,ATM,24.0,Student,45.99999999999999,1.0,703.2599999999999,Low,Low,0
184.97,Debit,Denver,Branch,58.0,Doctor,268.0,1.0,1156.67,Low,Low,0
451.15,Debit,Colorado Springs,ATM,46.0,Engineer,175.0,1.0,1356.47,Medium,Low,0
516.47,Debit,Charlotte,ATM,25.0,Student,94.0,1.0,1305.06,High,Low,0
880.04,Debit,Sacramento,ATM,25.0,Student,29.000000000000004,1.0,261.97,High,Low,3
353.69,Debit,San Jose,Online,44.67844382691544,Engineer,163.0,1.0,9500.79,Medium,High,3
66.69,Debit,San Antonio,Branch,25.0,Student,140.0,1.0,1210.33,Very Low,Low,3
95.75,Debit,Los Angeles,Branch,31.0,Engineer,169.0,1.0,337.62,Very Low,Low,2
43.91,Debit,Albuquerque,Online,27.0,Student,86.0,1.0,4734.110000000001,Very Low,MediumLow,0
98.03,Debit,El Paso,Branch,54.0,Engineer,165.0,1.0,6323.45,Low,MediumHigh,2
617.66,Debit,Boston,ATM,42.0,Engineer,128.0,1.0,7155.95,High,MediumHigh,0
888.57,Debit,San Antonio,Online,62.0,Retired,102.0,1.0,7896.14,High,High,3
107.48,Debit,Omaha,Branch,22.0,Student,129.0,1.0,591.2299999999999,Low,Low,1
36.57,Debit,Omaha,ATM,62.0,Retired,69.00000000000001,1.0,2583.07,Very Low,MediumLow,1
575.62,Debit,Oklahoma City,Online,43.0,Doctor,129.0,1.0,234.40999999999997,High,Low,1
84.89,Debit,San Jose,ATM,37.0,Engineer,70.0,1.0,4735.61,Very Low,MediumHigh,3
832.3,Debit,Austin,Branch,69.0,Retired,86.0,1.0,4734.110000000001,High,MediumLow,0
180.65,Debit,Charlotte,Branch,22.0,Student,37.99999999999999,1.0,816.0099999999999,Low,Low,0
7.759999999999999,Debit,Las Vegas,Online,52.0,Retired,84.00000000000001,1.0,7393.11,Very Low,MediumHigh,2
109.3,Debit,Fort Worth,Branch,56.0,Doctor,26.999999999999996,1.0,13510.11,Low,High,2
230.08,Debit,Austin,Online,79.0,Retired,123.99999999999999,1.0,4466.1,Low,MediumLow,0
361.92,Debit,Detroit,ATM,54.0,Retired,111.0,1.0,7474.31,Medium,MediumHigh,2
71.29,Debit,Chicago,ATM,68.0,Retired,55.0,1.0,7225.63,Very Low,MediumHigh,0
122.44999999999999,Debit,New York,Branch,46.0,Doctor,98.0,1.0,7255.49,Low,MediumHigh,1
642.53,Debit,Mesa,ATM,65.0,Doctor,128.0,1.0,11417.91,High,High,1
62.86000000000001,Debit,Houston,Branch,25.0,Student,30.999999999999996,1.0,1040.43,Very Low,Low,2
175.21,Debit,Mesa,ATM,69.0,Doctor,69.00000000000001,1.0,6039.04,Low,MediumHigh,1
168.0,Debit,Tucson,Branch,32.0,Engineer,11.0,1.0,3498.58,Low,MediumLow,3
11.46,Debit,Chicago,Online,67.0,Retired,73.0,1.0,6628.75,Very Low,MediumHigh,0
382.07,Debit,Omaha,Branch,62.0,Doctor,147.0,1.0,10156.09,Medium,High,1
13.48,Debit,Las Vegas,Online,18.0,Student,20.0,1.0,521.88,Very Low,Low,2
65.32,Debit,Mesa,ATM,28.0,Student,53.99999999999999,1.0,9165.02,Very Low,High,1
83.07,Debit,Miami,Branch,27.0,Engineer,291.0,1.0,6704.76,Very Low,MediumHigh,1
730.1,Debit,Chicago,Branch,77.0,Retired,93.0,1.0,6384.05,High,MediumHigh,0
85.31,Debit,Kansas City,ATM,62.0,Retired,26.999999999999996,1.0,6095.65,Very Low,MediumHigh,2
726.61,Debit,Phoenix,ATM,18.0,Student,277.0,1.0,1008.76,High,Low,1
130.4,Debit,Raleigh,Branch,45.0,Engineer,63.0,1.0,4381.24,Low,MediumLow,3
68.1,Debit,Milwaukee,ATM,20.0,Student,47.0,1.0,1382.8,Very Low,Low,1
65.26,Debit,Sacramento,Branch,26.0,Student,72.0,1.0,7380.63,Very Low,MediumHigh,3
191.62,Debit,Jacksonville,Branch,63.0,Doctor,51.00000000000001,1.0,1981.6700000000003,Low,MediumLow,2
212.88,Debit,Fresno,Online,39.0,Doctor,122.0,1.0,7036.72,Low,MediumHigh,2
88.38,Debit,Virginia Beach,ATM,30.0,Engineer,138.0,1.0,3707.82,Very Low,MediumLow,3
48.77,Debit,Austin,Online,42.0,Engineer,51.00000000000001,1.0,2040.1600000000003,Very Low,MediumLow,0
289.1,Debit,Baltimore,ATM,27.0,Student,206.0,1.0,4734.110000000001,Medium,MediumLow,0
390.09,Debit,El Paso,Online,26.0,Engineer,49.0,1.0,2617.23,Medium,MediumLow,2
48.29,Debit,San Diego,Online,37.0,Engineer,242.0,1.0,8883.4,Very Low,High,3
333.83,Debit,Fresno,ATM,63.0,Retired,135.0,1.0,1660.66,Medium,MediumLow,2
899.2850000000002,Debit,Portland,Branch,67.0,Retired,79.0,1.0,2011.6,High,MediumLow,1
100.27,Debit,Miami,Online,79.0,Retired,51.00000000000001,1.0,4309.9,Low,MediumLow,1
44.54,Debit,San Antonio,ATM,31.0,Engineer,164.0,1.0,362.4,Very Low,Low,3
899.2850000000002,Debit,Phoenix,,52.0,Doctor,40.0,1.0,836.69,High,Low,1
82.17,Debit,Fort Worth,Branch,28.0,Student,21.000000000000004,1.0,1913.06,Very Low,MediumLow,2
899.2850000000002,Debit,Baltimore,Online,19.0,Student,150.0,1.0,563.46,High,Low,0
447.42,Debit,Charlotte,Online,32.0,Engineer,65.0,1.0,6133.22,Medium,MediumHigh,0
590.26,Debit,Austin,Branch,25.0,Student,48.0,1.0,1068.28,High,Low,0
192.73,Debit,Milwaukee,Branch,71.0,Retired,157.0,1.0,2037.7499999999998,Low,MediumLow,1
146.01,Debit,San Francisco,Online,26.0,Student,269.0,1.0,221.79,Low,Low,3
136.05,Debit,Atlanta,Online,24.0,Student,63.0,1.0,1127.54,Low,Low,0
11.57,Debit,New York,Branch,56.0,Retired,64.0,1.0,2061.61,Very Low,MediumLow,1
102.34,Debit,San Antonio,Online,51.0,Doctor,78.0,1.0,4734.110000000001,Low,MediumLow,3
7.820000000000001,Debit,Boston,ATM,36.0,Engineer,273.0,1.0,2240.49,Very Low,MediumLow,0
79.43,Debit,Dallas,ATM,74.0,Retired,72.0,1.0,6579.37,Very Low,MediumHigh,0
386.97,Debit,Raleigh,Branch,58.0,Retired,137.0,1.0,1876.35,Medium,MediumLow,3
51.22,Debit,Fresno,Branch,23.0,Student,82.0,1.0,1664.59,Very Low,MediumLow,2
256.05,Debit,Nashville,ATM,54.0,Retired,35.0,1.0,6910.18,Low,MediumHigh,1
7.79,Debit,Los Angeles,Branch,34.0,Doctor,298.0,1.0,1319.85,Very Low,Low,2
233.71,Debit,Louisville,Branch,63.0,Doctor,11.0,1.0,6095.5,Low,MediumHigh,2
176.37,Debit,Boston,Branch,55.0,Retired,126.0,1.0,2420.86,Low,MediumLow,0
122.62999999999998,Debit,Milwaukee,Branch,21.0,Student,153.0,1.0,359.06,Low,Low,1
86.41,Debit,Fresno,ATM,75.0,Retired,125.0,1.0,3128.71,Very Low,MediumLow,2
21.57,Debit,San Francisco,ATM,54.0,Retired,71.0,1.0,7587.48,Very Low,MediumHigh,3
82.67,Debit,Milwaukee,Branch,26.0,Student,45.99999999999999,1.0,290.59,Very Low,Low,1
451.35,Debit,Baltimore,Branch,47.0,Engineer,112.0,1.0,7707.959999999999,Medium,High,0
299.42,Debit,San Jose,Branch,63.0,Retired,53.00000000000001,1.0,4735.41,Medium,MediumHigh,3
543.47,Debit,Los Angeles,ATM,18.0,Student,122.0,1.0,6165.03,High,MediumHigh,2
346.76,Debit,San Jose,Branch,21.0,Student,116.00000000000001,1.0,1637.75,Medium,MediumLow,3
47.48,Debit,El Paso,Branch,24.0,Student,66.0,1.0,585.5199999999999,Very Low,Low,2
64.92,Debit,Atlanta,Branch,58.0,Engineer,236.0,1.0,5481.76,Very Low,MediumHigh,0
350.72,Debit,Fresno,ATM,28.0,Student,48.0,1.0,1982.8999999999999,Medium,MediumLow,2
3.8000000000000003,Debit,Charlotte,Online,65.0,Doctor,174.0,1.0,5766.96,Very Low,MediumHigh,0
22.54,Debit,El Paso,Online,26.0,Engineer,42.00000000000001,1.0,7139.11,Very Low,MediumHigh,2
767.14,Debit,Mesa,Branch,62.0,Retired,37.99999999999999,1.0,4732.57,High,MediumLow,1
167.47,Debit,Sacramento,ATM,35.0,Engineer,103.0,1.0,2293.13,Low,MediumLow,3
43.65,Debit,Charlotte,Branch,30.0,Engineer,212.0,1.0,2870.67,Very Low,MediumLow,0
391.08,Debit,Fresno,Online,56.0,,105.0,1.0,6885.16,Medium,MediumHigh,2
390.77,Debit,Portland,Online,44.0,Doctor,34.0,1.0,5500.56,Medium,MediumHigh,1
508.15999999999997,Debit,Mesa,ATM,39.0,Engineer,131.0,1.0,5609.44,High,MediumHigh,1
36.76,Debit,Philadelphia,Online,65.0,Retired,107.99999999999999,1.0,1228.93,Very Low,Low,1
332.33,Debit,Kansas City,ATM,27.0,Student,101.0,1.0,192.63,Medium,Low,2
362.09,Debit,New York,Branch,32.0,Engineer,30.999999999999996,1.0,6590.28,Medium,MediumHigh,1
42.58,Debit,San Jose,Online,30.0,Doctor,80.0,1.0,13485.0,Very Low,High,3
122.35,Debit,Atlanta,Branch,53.0,Retired,188.0,1.0,6472.5,Low,MediumHigh,0
248.65999999999997,Debit,Chicago,Online,28.0,Engineer,113.0,1.0,2571.39,Low,MediumLow,0
461.25,Debit,Sacramento,Online,54.0,Doctor,171.0,1.0,676.0999999999999,Medium,Low,3
61.77000000000001,Debit,Charlotte,Branch,56.0,Doctor,49.0,1.0,12352.2,Very Low,High,0
268.92,Debit,Chicago,Branch,29.0,Engineer,148.0,1.0,8765.38,Low,High,0
303.97,Debit,Fort Worth,Online,24.0,Student,77.0,1.0,1590.88,Medium,MediumLow,2
219.02,Debit,San Diego,Online,54.0,Engineer,68.00000000000001,1.0,7375.73,Low,MediumHigh,3
125.14,Debit,Baltimore,Branch,20.0,Student,30.999999999999996,1.0,1845.18,Low,MediumLow,0
47.6,Debit,Austin,Online,53.0,Engineer,115.0,1.0,1382.51,Very Low,Low,0
592.82,Debit,Memphis,Online,74.0,Retired,247.99999999999997,1.0,7508.98,High,MediumHigh,1
372.5,Debit,Nashville,ATM,22.0,Student,211.0,1.0,3901.82,Medium,MediumLow,1
4.72,Debit,Fort Worth,Branch,32.0,Engineer,20.0,1.0,4792.01,Very Low,MediumHigh,2
144.93,Debit,Fresno,Branch,42.0,Engineer,74.0,1.0,6887.52,Low,MediumHigh,2
316.56,Debit,Denver,Online,28.0,Engineer,261.0,1.0,8643.51,Medium,High,0
9.18,Debit,San Francisco,Online,22.0,,140.0,1.0,887.3199999999999,Very Low,Low,3
421.25,Debit,Fort Worth,Online,25.0,Student,66.0,1.0,7174.69,Medium,MediumHigh,2
185.71,Debit,Virginia Beach,Branch,48.0,Engineer,194.0,1.0,2679.91,Low,MediumLow,3
899.2850000000002,Debit,Louisville,Branch,60.0,Retired,138.0,1.0,4315.07,High,MediumLow,2
26.27,Debit,Portland,Online,45.0,Engineer,177.0,1.0,8853.93,Very Low,High,1
297.03,Debit,Austin,Online,61.0,Retired,151.0,1.0,1088.62,Medium,Low,0
341.67,Debit,Omaha,Branch,53.0,Retired,96.0,1.0,1442.29,Medium,Low,1
99.52,Debit,San Diego,ATM,52.0,Engineer,127.0,1.0,3798.0900000000006,Low,MediumLow,3
881.1,Debit,Phoenix,Branch,28.0,,16.0,1.0,9951.68,High,High,1
139.69,Debit,Indianapolis,Online,52.0,Engineer,180.0,1.0,9567.94,Low,High,2
42.72,Debit,Nashville,ATM,37.0,Engineer,143.0,1.0,4734.110000000001,Very Low,MediumLow,1
112.72,Debit,Washington,Branch,31.0,Doctor,17.0,1.0,9630.0,Low,High,3
568.88,Debit,Nashville,Branch,19.0,Student,105.0,1.0,1307.86,High,Low,1
189.03,Debit,Oklahoma City,ATM,28.0,Student,50.00000000000001,1.0,1916.46,Low,MediumLow,1
199.8,Debit,Detroit,ATM,20.0,Student,163.0,1.0,4734.110000000001,Low,MediumLow,2
189.08,Debit,Miami,Branch,68.0,Doctor,238.0,1.0,10790.8,Low,High,1
899.2850000000002,Debit,Memphis,Branch,31.0,Engineer,135.0,1.0,9977.49,High,High,1
409.59,Debit,Albuquerque,Online,35.0,Doctor,50.00000000000001,1.0,14563.02,Medium,High,0
349.34,Debit,Indianapolis,ATM,28.0,Student,112.0,1.0,614.1399999999999,Medium,Low,2
283.15,Debit,Baltimore,Online,24.0,Student,180.0,1.0,603.79,Low,Low,0
151.82,Debit,Chicago,ATM,51.0,Retired,105.0,1.0,2197.12,Low,MediumLow,0
438.59,Debit,San Jose,Online,37.0,Engineer,103.0,1.0,8994.39,Medium,High,3
590.57,Debit,Milwaukee,ATM,79.0,,93.0,1.0,3224.6,High,MediumLow,1
63.74,Debit,Chicago,Online,63.0,Retired,30.999999999999996,1.0,4336.4,Very Low,MediumLow,0
77.02,Debit,Miami,Online,59.0,,132.0,1.0,800.8299999999999,Very Low,Low,1
501.15,Debit,Phoenix,Branch,47.0,Engineer,208.0,1.0,8821.84,High,High,1
899.2850000000002,Debit,Kansas City,ATM,64.0,Retired,75.0,1.0,3173.17,High,MediumLow,2
8.95,Debit,Oklahoma City,Online,76.0,Retired,102.0,1.0,3299.84,Very Low,MediumLow,1
173.6,Debit,Austin,Online,21.0,Student,160.0,1.0,421.44,Low,Low,0
149.4,Debit,Chicago,ATM,53.0,Retired,123.0,1.0,1035.22,Low,Low,0
388.21,Debit,Columbus,Branch,53.0,Doctor,237.0,1.0,9724.49,Medium,High,0
484.3,Debit,Boston,Online,61.0,Retired,230.0,1.0,7910.300000000001,High,High,0
126.04,Debit,Charlotte,Branch,65.0,Retired,167.0,1.0,6041.69,Low,MediumHigh,0
52.04,Debit,Colorado Springs,Branch,50.0,Doctor,30.999999999999996,1.0,8436.12,Very Low,High,0
389.7,Debit,Austin,Branch,62.0,Doctor,215.99999999999997,1.0,7125.15,Medium,MediumHigh,0
161.1,Debit,Miami,ATM,19.0,Student,104.0,1.0,239.11999999999998,Low,Low,1
309.77,Debit,San Antonio,Online,67.0,Retired,137.0,1.0,4378.14,Medium,MediumLow,3
838.57,Debit,Phoenix,ATM,41.0,Doctor,273.0,1.0,4734.110000000001,High,MediumLow,1
202.55,Debit,Dallas,ATM,21.0,Student,34.0,1.0,701.7299999999999,Low,Low,0
724.18,Debit,Fort Worth,Branch,41.0,Doctor,134.0,1.0,10922.78,High,High,2
124.98,Debit,Washington,ATM,24.0,Student,78.0,1.0,641.9999999999999,Low,Low,3
487.32,Debit,Kansas City,Branch,52.0,Doctor,164.0,1.0,7707.959999999999,High,High,2
635.91,Debit,Jacksonville,Branch,46.0,Doctor,78.0,1.0,13267.09,High,High,2
205.65,Debit,Houston,Branch,62.0,Retired,144.0,1.0,3582.16,Low,MediumLow,2
39.41,Debit,Louisville,Branch,25.0,Student,132.0,1.0,921.91,Very Low,Low,2
254.00000000000003,Debit,Nashville,Branch,35.0,Doctor,63.0,1.0,5788.53,Low,MediumHigh,1
436.8,Debit,Houston,Branch,36.0,Engineer,213.0,1.0,4515.43,Medium,MediumLow,2
224.73,Debit,Miami,Branch,76.0,Retired,63.0,1.0,7551.890000000001,Low,MediumHigh,1
752.69,Debit,Dallas,ATM,65.0,Doctor,115.0,1.0,14489.69,High,High,0
78.5,Debit,San Jose,Branch,31.0,Doctor,41.0,1.0,13991.5,Very Low,High,3
50.0,Debit,Jacksonville,ATM,53.0,Doctor,87.0,1.0,185.87,Very Low,Low,2
132.42,Debit,Denver,ATM,18.0,Student,164.0,1.0,726.3899999999999,Low,Low,0
11.67,Debit,Fort Worth,Branch,76.0,Retired,105.0,1.0,7458.629999999999,Very Low,MediumHigh,2
83.16,Debit,Los Angeles,ATM,61.0,Retired,177.0,1.0,3065.87,Very Low,MediumLow,2
149.02,Debit,Fort Worth,Branch,46.0,Engineer,176.0,1.0,9379.72,Low,High,2
74.27,Debit,Memphis,Online,59.0,Doctor,148.0,1.0,13696.61,Very Low,High,1
876.57,Debit,Portland,ATM,62.0,Retired,118.0,1.0,3743.6300000000006,High,MediumLow,1
615.58,Debit,Jacksonville,ATM,42.0,Doctor,133.0,1.0,14343.0,High,High,2
643.03,Debit,Jacksonville,Online,36.0,Engineer,52.00000000000001,1.0,2882.16,High,MediumLow,2
7.950000000000001,Debit,Phoenix,ATM,79.0,Retired,65.0,1.0,5631.2,Very Low,MediumHigh,1
270.92,Debit,Louisville,Branch,77.0,Retired,143.0,1.0,4574.43,Low,MediumLow,2
499.47999999999996,Debit,Charlotte,ATM,24.0,Student,133.0,1.0,1242.62,High,Low,0
841.5,Debit,Atlanta,Branch,25.0,Student,287.0,1.0,352.31,High,Low,0
138.82,Debit,Fort Worth,Online,77.0,Retired,53.00000000000001,1.0,3100.22,Low,MediumLow,2
231.46,Debit,Miami,Branch,60.0,Engineer,83.0,1.0,4707.24,Low,MediumLow,1
292.08,Debit,Columbus,ATM,72.0,Retired,32.0,1.0,7950.48,Medium,High,0
63.98,Debit,Baltimore,Online,54.0,Doctor,258.0,1.0,7954.12,Very Low,High,0
235.21,Debit,Boston,Branch,67.0,Doctor,74.0,1.0,5946.61,Low,MediumHigh,0
201.73,Debit,Baltimore,Online,57.0,Engineer,78.0,1.0,6650.71,Low,MediumHigh,0
161.31,Debit,Nashville,ATM,28.0,Student,13.0,1.0,1268.67,Low,Low,1
18.41,Debit,Atlanta,Branch,53.0,Doctor,168.00000000000003,1.0,8287.54,Very Low,High,0
